ID,RET
418960,True
418961,True
418962,True
418963,False
418964,False
418965,False
418966,False
418967,False
418968,False
418969,True
418970,True
418971,True
418972,False
418973,False
418974,False
418975,False
418976,False
418977,True
418978,True
418979,False
418980,True
418981,False
418982,False
418983,True
418984,True
418985,True
418986,False
418987,True
418988,False
418989,False
418990,True
418991,False
418992,False
418993,False
418994,False
418995,True
418996,False
418997,False
418998,False
418999,True
419000,False
419001,True
419002,False
419003,True
419004,False
419005,False
419006,False
419007,False
419008,False
419009,False
419010,True
419011,False
419012,True
419013,True
419014,False
419015,False
419016,False
419017,False
419018,False
419019,False
419020,False
419021,False
419022,True
419023,False
419024,False
419025,False
419026,True
419027,False
419028,True
419029,True
419030,True
419031,True
419032,False
419033,False
419034,True
419035,False
419036,False
419037,False
419038,False
419039,False
419040,True
419041,False
419042,False
419043,False
419044,False
419045,False
419046,False
419047,False
419048,True
419049,False
419050,False
419051,False
419052,True
419053,True
419054,False
419055,False
419056,True
419057,False
419058,False
419059,False
419060,False
419061,False
419062,True
419063,False
419064,False
419065,False
419066,True
419067,False
419068,True
419069,False
419070,True
419071,False
419072,True
419073,True
419074,True
419075,False
419076,False
419077,False
419078,False
419079,False
419080,False
419081,False
419082,False
419083,False
419084,True
419085,False
419086,True
419087,True
419088,False
419089,False
419090,False
419091,False
419092,False
419093,True
419094,False
419095,False
419096,False
419097,False
419098,False
419099,False
419100,False
419101,True
419102,False
419103,False
419104,False
419105,False
419106,False
419107,False
419108,False
419109,False
419110,False
419111,False
419112,False
419113,False
419114,True
419115,True
419116,False
419117,True
419118,False
419119,True
419120,False
419121,False
419122,False
419123,False
419124,False
419125,False
419126,False
419127,True
419128,False
419129,False
419130,False
419131,False
419132,True
419133,False
419134,True
419135,False
419136,True
419137,True
419138,True
419139,True
419140,True
419141,False
419142,False
419143,True
419144,False
419145,False
419146,False
419147,False
419148,True
419149,False
419150,False
419151,False
419152,False
419153,False
419154,True
419155,False
419156,False
419157,False
419158,True
419159,False
419160,False
419161,True
419162,True
419163,False
419164,False
419165,False
419166,False
419167,False
419168,False
419169,False
419170,False
419171,False
419172,False
419173,True
419174,True
419175,False
419176,False
419177,True
419178,False
419179,False
419180,False
419181,False
419182,False
419183,False
419184,False
419185,True
419186,False
419187,True
419188,False
419189,False
419190,False
419191,False
419192,False
419193,False
419194,True
419195,False
419196,False
419197,False
419198,True
419199,False
419200,True
419201,False
419202,False
419203,False
419204,False
419205,False
419206,False
419207,True
419208,False
419209,False
419210,False
419211,False
419212,False
419213,False
419214,False
419215,False
419216,False
419217,False
419218,False
419219,False
419220,True
419221,False
419222,True
419223,True
419224,True
419225,False
419226,False
419227,False
419228,False
419229,False
419230,False
419231,True
419232,False
419233,True
419234,True
419235,True
419236,False
419237,True
419238,True
419239,True
419240,False
419241,False
419242,True
419243,False
419244,False
419245,False
419246,False
419247,True
419248,False
419249,False
419250,False
419251,True
419252,True
419253,False
419254,True
419255,True
419256,True
419257,False
419258,False
419259,True
419260,True
419261,False
419262,False
419263,False
419264,True
419265,False
419266,False
419267,False
419268,True
419269,True
419270,True
419271,True
419272,False
419273,False
419274,False
419275,True
419276,True
419277,True
419278,True
419279,True
419280,False
419281,False
419282,True
419283,False
419284,False
419285,False
419286,True
419287,False
419288,False
419289,False
419290,False
419291,False
419292,False
419293,False
419294,True
419295,True
419296,False
419297,False
419298,False
419299,True
419300,False
419301,True
419302,False
419303,False
419304,True
419305,False
419306,False
419307,False
419308,True
419309,False
419310,False
419311,False
419312,True
419313,True
419314,False
419315,False
419316,True
419317,True
419318,False
419319,True
419320,False
419321,False
419322,False
419323,True
419324,False
419325,True
419326,False
419327,False
419328,True
419329,True
419330,True
419331,False
419332,True
419333,False
419334,False
419335,False
419336,False
419337,False
419338,False
419339,False
419340,True
419341,False
419342,False
419343,False
419344,False
419345,False
419346,True
419347,False
419348,False
419349,False
419350,False
419351,False
419352,True
419353,False
419354,True
419355,False
419356,False
419357,False
419358,False
419359,False
419360,True
419361,False
419362,True
419363,False
419364,True
419365,True
419366,False
419367,True
419368,False
419369,False
419370,True
419371,False
419372,True
419373,False
419374,False
419375,False
419376,True
419377,False
419378,False
419379,True
419380,False
419381,False
419382,False
419383,False
419384,False
419385,True
419386,False
419387,True
419388,True
419389,False
419390,False
419391,False
419392,True
419393,False
419394,False
419395,True
419396,True
419397,False
419398,False
419399,False
419400,True
419401,True
419402,False
419403,False
419404,False
419405,True
419406,True
419407,True
419408,False
419409,False
419410,True
419411,False
419412,True
419413,True
419414,True
419415,True
419416,True
419417,True
419418,False
419419,False
419420,True
419421,True
419422,False
419423,False
419424,False
419425,False
419426,False
419427,False
419428,True
419429,True
419430,False
419431,True
419432,True
419433,True
419434,False
419435,True
419436,False
419437,False
419438,False
419439,False
419440,False
419441,False
419442,False
419443,False
419444,True
419445,True
419446,False
419447,True
419448,False
419449,False
419450,False
419451,True
419452,True
419453,False
419454,True
419455,False
419456,False
419457,False
419458,False
419459,True
419460,False
419461,True
419462,False
419463,False
419464,True
419465,False
419466,False
419467,False
419468,True
419469,False
419470,False
419471,False
419472,False
419473,True
419474,False
419475,True
419476,False
419477,False
419478,True
419479,False
419480,True
419481,False
419482,True
419483,False
419484,True
419485,True
419486,False
419487,True
419488,True
419489,True
419490,False
419491,False
419492,False
419493,False
419494,True
419495,False
419496,False
419497,True
419498,False
419499,True
419500,False
419501,False
419502,False
419503,False
419504,True
419505,False
419506,False
419507,True
419508,False
419509,False
419510,True
419511,False
419512,False
419513,False
419514,False
419515,True
419516,True
419517,False
419518,False
419519,False
419520,False
419521,True
419522,False
419523,False
419524,True
419525,False
419526,True
419527,True
419528,True
419529,True
419530,False
419531,False
419532,True
419533,True
419534,False
419535,True
419536,False
419537,False
419538,False
419539,False
419540,False
419541,False
419542,True
419543,False
419544,False
419545,True
419546,False
419547,True
419548,False
419549,False
419550,False
419551,True
419552,False
419553,False
419554,True
419555,False
419556,False
419557,True
419558,True
419559,True
419560,True
419561,False
419562,False
419563,False
419564,False
419565,True
419566,False
419567,True
419568,False
419569,True
419570,True
419571,False
419572,False
419573,False
419574,False
419575,False
419576,False
419577,False
419578,False
419579,False
419580,False
419581,False
419582,False
419583,False
419584,False
419585,False
419586,False
419587,False
419588,True
419589,False
419590,True
419591,True
419592,False
419593,True
419594,False
419595,False
419596,True
419597,True
419598,False
419599,True
419600,True
419601,False
419602,True
419603,True
419604,False
419605,False
419606,False
419607,True
419608,False
419609,False
419610,True
419611,True
419612,True
419613,False
419614,False
419615,True
419616,True
419617,False
419618,False
419619,False
419620,True
419621,True
419622,False
419623,True
419624,True
419625,False
419626,False
419627,False
419628,False
419629,False
419630,False
419631,False
419632,False
419633,False
419634,False
419635,False
419636,True
419637,False
419638,False
419639,False
419640,True
419641,False
419642,True
419643,False
419644,True
419645,False
419646,False
419647,True
419648,True
419649,False
419650,False
419651,False
419652,True
419653,False
419654,False
419655,False
419656,False
419657,True
419658,False
419659,True
419660,False
419661,False
419662,True
419663,True
419664,False
419665,True
419666,True
419667,False
419668,False
419669,True
419670,False
419671,True
419672,True
419673,False
419674,True
419675,True
419676,True
419677,False
419678,False
419679,False
419680,False
419681,True
419682,True
419683,False
419684,False
419685,False
419686,False
419687,False
419688,False
419689,True
419690,True
419691,True
419692,False
419693,False
419694,True
419695,True
419696,False
419697,False
419698,False
419699,False
419700,False
419701,False
419702,False
419703,False
419704,False
419705,True
419706,False
419707,True
419708,True
419709,False
419710,True
419711,False
419712,True
419713,False
419714,False
419715,True
419716,True
419717,True
419718,False
419719,False
419720,True
419721,False
419722,False
419723,False
419724,True
419725,False
419726,False
419727,False
419728,False
419729,True
419730,False
419731,False
419732,True
419733,False
419734,False
419735,False
419736,False
419737,False
419738,False
419739,True
419740,False
419741,False
419742,False
419743,False
419744,False
419745,True
419746,False
419747,True
419748,True
419749,False
419750,False
419751,True
419752,False
419753,False
419754,False
419755,False
419756,True
419757,False
419758,False
419759,False
419760,True
419761,False
419762,True
419763,True
419764,True
419765,True
419766,True
419767,True
419768,False
419769,True
419770,False
419771,True
419772,False
419773,True
419774,True
419775,True
419776,False
419777,True
419778,False
419779,False
419780,False
419781,True
419782,True
419783,False
419784,True
419785,False
419786,False
419787,True
419788,True
419789,True
419790,False
419791,False
419792,False
419793,False
419794,True
419795,True
419796,False
419797,False
419798,True
419799,False
419800,False
419801,True
419802,True
419803,False
419804,False
419805,False
419806,False
419807,True
419808,False
419809,True
419810,True
419811,False
419812,True
419813,True
419814,False
419815,False
419816,True
419817,False
419818,True
419819,False
419820,False
419821,False
419822,False
419823,False
419824,False
419825,False
419826,False
419827,False
419828,True
419829,True
419830,False
419831,False
419832,False
419833,True
419834,True
419835,False
419836,True
419837,False
419838,False
419839,False
419840,True
419841,True
419842,True
419843,True
419844,False
419845,False
419846,False
419847,False
419848,True
419849,False
419850,True
419851,False
419852,False
419853,True
419854,False
419855,False
419856,False
419857,True
419858,False
419859,True
419860,False
419861,False
419862,False
419863,False
419864,True
419865,False
419866,False
419867,False
419868,False
419869,False
419870,False
419871,False
419872,False
419873,True
419874,False
419875,True
419876,True
419877,False
419878,False
419879,False
419880,False
419881,False
419882,True
419883,False
419884,False
419885,False
419886,False
419887,True
419888,False
419889,True
419890,False
419891,False
419892,True
419893,True
419894,True
419895,False
419896,True
419897,False
419898,True
419899,False
419900,False
419901,True
419902,False
419903,False
419904,False
419905,False
419906,False
419907,False
419908,True
419909,True
419910,True
419911,False
419912,True
419913,True
419914,False
419915,True
419916,True
419917,False
419918,False
419919,False
419920,False
419921,False
419922,False
419923,True
419924,False
419925,True
419926,True
419927,False
419928,False
419929,False
419930,False
419931,True
419932,False
419933,True
419934,True
419935,False
419936,False
419937,True
419938,False
419939,True
419940,True
419941,False
419942,False
419943,False
419944,True
419945,False
419946,True
419947,False
419948,False
419949,True
419950,True
419951,True
419952,False
419953,True
419954,True
419955,False
419956,False
419957,False
419958,True
419959,False
419960,True
419961,False
419962,True
419963,True
419964,True
419965,False
419966,True
419967,False
419968,False
419969,True
419970,False
419971,True
419972,False
419973,False
419974,True
419975,False
419976,False
419977,True
419978,False
419979,False
419980,False
419981,False
419982,False
419983,True
419984,False
419985,True
419986,True
419987,True
419988,False
419989,False
419990,True
419991,False
419992,True
419993,True
419994,True
419995,True
419996,False
419997,False
419998,False
419999,False
420000,False
420001,False
420002,False
420003,True
420004,False
420005,True
420006,True
420007,False
420008,False
420009,False
420010,True
420011,False
420012,False
420013,True
420014,False
420015,False
420016,False
420017,True
420018,False
420019,True
420020,False
420021,True
420022,True
420023,False
420024,False
420025,True
420026,True
420027,False
420028,False
420029,True
420030,False
420031,True
420032,True
420033,False
420034,True
420035,False
420036,True
420037,True
420038,False
420039,False
420040,True
420041,True
420042,False
420043,True
420044,True
420045,True
420046,True
420047,True
420048,False
420049,True
420050,True
420051,False
420052,False
420053,True
420054,False
420055,False
420056,False
420057,True
420058,True
420059,False
420060,True
420061,False
420062,False
420063,False
420064,True
420065,False
420066,False
420067,True
420068,True
420069,False
420070,True
420071,True
420072,False
420073,True
420074,False
420075,False
420076,False
420077,False
420078,False
420079,False
420080,True
420081,False
420082,False
420083,False
420084,False
420085,True
420086,False
420087,False
420088,False
420089,False
420090,False
420091,False
420092,False
420093,False
420094,True
420095,False
420096,False
420097,False
420098,False
420099,False
420100,False
420101,False
420102,True
420103,True
420104,False
420105,True
420106,True
420107,True
420108,True
420109,False
420110,True
420111,True
420112,False
420113,False
420114,False
420115,False
420116,False
420117,True
420118,False
420119,False
420120,False
420121,False
420122,True
420123,True
420124,True
420125,False
420126,True
420127,True
420128,False
420129,False
420130,True
420131,False
420132,True
420133,True
420134,False
420135,False
420136,False
420137,False
420138,False
420139,True
420140,False
420141,False
420142,False
420143,False
420144,True
420145,True
420146,False
420147,False
420148,False
420149,False
420150,False
420151,False
420152,False
420153,True
420154,False
420155,True
420156,True
420157,True
420158,True
420159,True
420160,False
420161,True
420162,False
420163,False
420164,True
420165,True
420166,False
420167,True
420168,False
420169,False
420170,False
420171,True
420172,False
420173,True
420174,True
420175,True
420176,False
420177,False
420178,True
420179,False
420180,True
420181,True
420182,True
420183,False
420184,False
420185,False
420186,True
420187,False
420188,True
420189,False
420190,True
420191,True
420192,True
420193,True
420194,False
420195,False
420196,False
420197,True
420198,True
420199,True
420200,False
420201,False
420202,True
420203,False
420204,False
420205,True
420206,False
420207,False
420208,True
420209,False
420210,True
420211,True
420212,True
420213,False
420214,True
420215,False
420216,True
420217,False
420218,False
420219,False
420220,False
420221,True
420222,False
420223,False
420224,False
420225,True
420226,False
420227,True
420228,True
420229,False
420230,True
420231,False
420232,False
420233,True
420234,False
420235,False
420236,False
420237,False
420238,True
420239,True
420240,False
420241,False
420242,False
420243,False
420244,True
420245,False
420246,False
420247,True
420248,False
420249,False
420250,False
420251,False
420252,False
420253,True
420254,False
420255,True
420256,False
420257,False
420258,False
420259,False
420260,False
420261,False
420262,True
420263,False
420264,False
420265,True
420266,False
420267,True
420268,False
420269,True
420270,False
420271,False
420272,False
420273,True
420274,False
420275,False
420276,False
420277,False
420278,True
420279,False
420280,False
420281,False
420282,True
420283,False
420284,False
420285,False
420286,False
420287,False
420288,True
420289,True
420290,False
420291,False
420292,True
420293,True
420294,False
420295,False
420296,False
420297,False
420298,True
420299,True
420300,True
420301,False
420302,False
420303,False
420304,False
420305,False
420306,False
420307,False
420308,False
420309,True
420310,True
420311,True
420312,False
420313,True
420314,False
420315,True
420316,False
420317,True
420318,False
420319,False
420320,True
420321,False
420322,False
420323,True
420324,False
420325,True
420326,False
420327,True
420328,False
420329,True
420330,True
420331,False
420332,True
420333,False
420334,False
420335,True
420336,True
420337,False
420338,False
420339,False
420340,True
420341,False
420342,True
420343,False
420344,False
420345,True
420346,False
420347,False
420348,False
420349,False
420350,False
420351,True
420352,False
420353,False
420354,False
420355,True
420356,False
420357,False
420358,True
420359,True
420360,False
420361,False
420362,False
420363,False
420364,False
420365,True
420366,True
420367,True
420368,True
420369,False
420370,False
420371,False
420372,True
420373,False
420374,False
420375,False
420376,False
420377,True
420378,False
420379,False
420380,True
420381,False
420382,False
420383,False
420384,True
420385,True
420386,True
420387,True
420388,True
420389,False
420390,False
420391,False
420392,False
420393,True
420394,False
420395,False
420396,True
420397,False
420398,True
420399,True
420400,True
420401,True
420402,True
420403,True
420404,False
420405,True
420406,True
420407,False
420408,True
420409,True
420410,False
420411,False
420412,True
420413,False
420414,False
420415,False
420416,True
420417,False
420418,True
420419,False
420420,False
420421,True
420422,False
420423,False
420424,False
420425,True
420426,False
420427,False
420428,True
420429,True
420430,False
420431,False
420432,True
420433,True
420434,False
420435,False
420436,False
420437,True
420438,False
420439,False
420440,True
420441,True
420442,True
420443,True
420444,False
420445,False
420446,False
420447,False
420448,False
420449,False
420450,False
420451,False
420452,False
420453,False
420454,False
420455,False
420456,False
420457,False
420458,True
420459,False
420460,False
420461,False
420462,True
420463,False
420464,False
420465,True
420466,True
420467,False
420468,True
420469,True
420470,False
420471,False
420472,False
420473,True
420474,False
420475,True
420476,False
420477,False
420478,False
420479,True
420480,False
420481,False
420482,False
420483,False
420484,False
420485,True
420486,False
420487,True
420488,False
420489,False
420490,True
420491,True
420492,False
420493,False
420494,False
420495,False
420496,True
420497,False
420498,True
420499,True
420500,False
420501,False
420502,True
420503,False
420504,False
420505,False
420506,False
420507,True
420508,True
420509,False
420510,False
420511,False
420512,False
420513,True
420514,True
420515,False
420516,False
420517,False
420518,True
420519,False
420520,False
420521,False
420522,True
420523,False
420524,False
420525,True
420526,False
420527,False
420528,True
420529,True
420530,False
420531,True
420532,False
420533,False
420534,False
420535,False
420536,True
420537,True
420538,False
420539,False
420540,False
420541,False
420542,False
420543,False
420544,True
420545,False
420546,True
420547,True
420548,False
420549,False
420550,False
420551,False
420552,False
420553,True
420554,True
420555,True
420556,True
420557,False
420558,False
420559,False
420560,False
420561,False
420562,False
420563,False
420564,True
420565,True
420566,True
420567,False
420568,False
420569,False
420570,True
420571,False
420572,False
420573,False
420574,True
420575,False
420576,True
420577,True
420578,True
420579,False
420580,True
420581,False
420582,False
420583,True
420584,False
420585,False
420586,False
420587,True
420588,False
420589,False
420590,True
420591,True
420592,False
420593,True
420594,True
420595,False
420596,False
420597,False
420598,True
420599,False
420600,False
420601,False
420602,True
420603,True
420604,True
420605,False
420606,True
420607,False
420608,False
420609,False
420610,False
420611,False
420612,True
420613,False
420614,False
420615,False
420616,False
420617,False
420618,True
420619,True
420620,False
420621,False
420622,False
420623,False
420624,True
420625,False
420626,True
420627,False
420628,True
420629,False
420630,False
420631,False
420632,False
420633,False
420634,False
420635,False
420636,False
420637,False
420638,True
420639,True
420640,False
420641,False
420642,False
420643,True
420644,True
420645,False
420646,False
420647,True
420648,False
420649,False
420650,False
420651,True
420652,False
420653,False
420654,False
420655,False
420656,False
420657,False
420658,False
420659,False
420660,False
420661,False
420662,True
420663,True
420664,False
420665,True
420666,False
420667,True
420668,False
420669,True
420670,False
420671,False
420672,True
420673,True
420674,False
420675,False
420676,False
420677,True
420678,True
420679,False
420680,False
420681,False
420682,True
420683,False
420684,True
420685,False
420686,False
420687,True
420688,False
420689,True
420690,False
420691,True
420692,False
420693,False
420694,True
420695,True
420696,False
420697,True
420698,False
420699,True
420700,False
420701,False
420702,True
420703,False
420704,False
420705,False
420706,True
420707,False
420708,False
420709,False
420710,True
420711,True
420712,True
420713,True
420714,False
420715,False
420716,False
420717,False
420718,False
420719,False
420720,True
420721,False
420722,False
420723,False
420724,False
420725,False
420726,False
420727,False
420728,True
420729,True
420730,True
420731,False
420732,False
420733,True
420734,False
420735,False
420736,False
420737,True
420738,False
420739,False
420740,True
420741,False
420742,False
420743,False
420744,False
420745,False
420746,False
420747,False
420748,True
420749,True
420750,False
420751,True
420752,True
420753,True
420754,True
420755,True
420756,True
420757,False
420758,False
420759,False
420760,True
420761,True
420762,False
420763,False
420764,False
420765,False
420766,False
420767,False
420768,True
420769,False
420770,False
420771,True
420772,False
420773,True
420774,False
420775,False
420776,True
420777,False
420778,False
420779,False
420780,False
420781,True
420782,False
420783,False
420784,False
420785,False
420786,True
420787,False
420788,False
420789,True
420790,True
420791,False
420792,False
420793,True
420794,True
420795,False
420796,False
420797,False
420798,False
420799,True
420800,True
420801,False
420802,False
420803,True
420804,False
420805,False
420806,True
420807,True
420808,False
420809,False
420810,True
420811,False
420812,True
420813,False
420814,False
420815,False
420816,True
420817,True
420818,False
420819,True
420820,True
420821,False
420822,False
420823,False
420824,False
420825,False
420826,False
420827,False
420828,True
420829,True
420830,True
420831,True
420832,False
420833,True
420834,False
420835,True
420836,False
420837,False
420838,True
420839,False
420840,True
420841,False
420842,False
420843,False
420844,False
420845,False
420846,True
420847,False
420848,True
420849,False
420850,False
420851,True
420852,False
420853,False
420854,True
420855,True
420856,False
420857,False
420858,False
420859,False
420860,True
420861,False
420862,False
420863,True
420864,True
420865,True
420866,True
420867,True
420868,False
420869,False
420870,False
420871,True
420872,False
420873,False
420874,True
420875,True
420876,False
420877,True
420878,True
420879,False
420880,False
420881,False
420882,False
420883,False
420884,False
420885,False
420886,True
420887,False
420888,False
420889,True
420890,False
420891,False
420892,False
420893,False
420894,True
420895,True
420896,False
420897,True
420898,False
420899,False
420900,False
420901,True
420902,False
420903,False
420904,False
420905,False
420906,False
420907,False
420908,False
420909,True
420910,True
420911,False
420912,False
420913,True
420914,False
420915,False
420916,False
420917,True
420918,False
420919,True
420920,True
420921,False
420922,False
420923,True
420924,False
420925,False
420926,True
420927,True
420928,True
420929,True
420930,False
420931,False
420932,False
420933,True
420934,True
420935,False
420936,False
420937,False
420938,True
420939,False
420940,False
420941,False
420942,False
420943,True
420944,True
420945,False
420946,False
420947,True
420948,False
420949,False
420950,True
420951,True
420952,False
420953,True
420954,False
420955,False
420956,False
420957,True
420958,False
420959,False
420960,False
420961,False
420962,True
420963,True
420964,True
420965,True
420966,False
420967,False
420968,False
420969,True
420970,True
420971,False
420972,False
420973,False
420974,False
420975,False
420976,False
420977,False
420978,False
420979,True
420980,False
420981,False
420982,False
420983,True
420984,False
420985,False
420986,False
420987,True
420988,True
420989,True
420990,True
420991,True
420992,True
420993,False
420994,False
420995,True
420996,True
420997,False
420998,False
420999,False
421000,False
421001,False
421002,False
421003,True
421004,True
421005,True
421006,False
421007,True
421008,False
421009,True
421010,False
421011,False
421012,False
421013,False
421014,True
421015,False
421016,False
421017,True
421018,False
421019,True
421020,True
421021,False
421022,False
421023,False
421024,False
421025,True
421026,False
421027,False
421028,False
421029,False
421030,True
421031,True
421032,True
421033,True
421034,False
421035,True
421036,False
421037,False
421038,False
421039,False
421040,True
421041,False
421042,False
421043,True
421044,False
421045,False
421046,False
421047,False
421048,True
421049,True
421050,False
421051,True
421052,True
421053,True
421054,False
421055,False
421056,True
421057,True
421058,False
421059,False
421060,False
421061,True
421062,True
421063,False
421064,True
421065,False
421066,False
421067,False
421068,True
421069,False
421070,False
421071,True
421072,False
421073,False
421074,False
421075,True
421076,False
421077,False
421078,False
421079,False
421080,False
421081,True
421082,False
421083,True
421084,False
421085,False
421086,False
421087,False
421088,True
421089,False
421090,False
421091,True
421092,True
421093,False
421094,False
421095,True
421096,False
421097,False
421098,False
421099,True
421100,False
421101,False
421102,True
421103,False
421104,True
421105,False
421106,True
421107,False
421108,True
421109,False
421110,True
421111,True
421112,True
421113,True
421114,True
421115,False
421116,True
421117,True
421118,False
421119,False
421120,False
421121,True
421122,True
421123,False
421124,True
421125,False
421126,True
421127,False
421128,True
421129,False
421130,True
421131,False
421132,True
421133,False
421134,False
421135,False
421136,False
421137,True
421138,False
421139,True
421140,False
421141,True
421142,False
421143,False
421144,True
421145,True
421146,False
421147,False
421148,False
421149,False
421150,False
421151,True
421152,True
421153,False
421154,True
421155,False
421156,False
421157,False
421158,False
421159,False
421160,False
421161,False
421162,False
421163,True
421164,True
421165,False
421166,False
421167,True
421168,False
421169,True
421170,True
421171,True
421172,False
421173,False
421174,False
421175,False
421176,False
421177,True
421178,False
421179,False
421180,False
421181,False
421182,False
421183,False
421184,False
421185,False
421186,False
421187,False
421188,True
421189,True
421190,False
421191,False
421192,False
421193,True
421194,True
421195,False
421196,False
421197,False
421198,False
421199,True
421200,True
421201,False
421202,True
421203,True
421204,True
421205,True
421206,False
421207,True
421208,False
421209,True
421210,False
421211,False
421212,False
421213,True
421214,True
421215,False
421216,False
421217,False
421218,True
421219,False
421220,True
421221,False
421222,False
421223,False
421224,False
421225,False
421226,False
421227,False
421228,True
421229,False
421230,True
421231,True
421232,False
421233,False
421234,False
421235,True
421236,False
421237,False
421238,False
421239,False
421240,False
421241,False
421242,False
421243,False
421244,False
421245,False
421246,False
421247,False
421248,False
421249,False
421250,False
421251,False
421252,False
421253,False
421254,False
421255,False
421256,True
421257,False
421258,True
421259,False
421260,False
421261,True
421262,False
421263,True
421264,True
421265,False
421266,False
421267,False
421268,False
421269,False
421270,True
421271,False
421272,True
421273,True
421274,False
421275,False
421276,False
421277,False
421278,False
421279,True
421280,False
421281,False
421282,True
421283,False
421284,True
421285,False
421286,True
421287,True
421288,False
421289,False
421290,False
421291,False
421292,False
421293,False
421294,True
421295,False
421296,True
421297,True
421298,False
421299,True
421300,True
421301,True
421302,False
421303,False
421304,False
421305,True
421306,False
421307,False
421308,True
421309,True
421310,True
421311,True
421312,False
421313,True
421314,True
421315,False
421316,False
421317,True
421318,False
421319,True
421320,True
421321,False
421322,True
421323,False
421324,False
421325,False
421326,True
421327,True
421328,True
421329,True
421330,True
421331,False
421332,True
421333,False
421334,False
421335,False
421336,True
421337,False
421338,True
421339,False
421340,False
421341,False
421342,True
421343,False
421344,True
421345,False
421346,True
421347,False
421348,False
421349,True
421350,True
421351,False
421352,True
421353,False
421354,False
421355,False
421356,False
421357,True
421358,False
421359,True
421360,False
421361,False
421362,False
421363,False
421364,False
421365,False
421366,False
421367,True
421368,False
421369,True
421370,True
421371,False
421372,False
421373,False
421374,True
421375,False
421376,True
421377,False
421378,True
421379,False
421380,True
421381,False
421382,False
421383,False
421384,False
421385,True
421386,True
421387,False
421388,False
421389,False
421390,False
421391,True
