ID,RET
539488,False
539489,False
539501,False
539521,True
539609,False
539846,True
539941,True
540294,True
540556,False
540609,False
540954,True
541018,False
541038,False
541056,False
541153,False
541159,True
541234,True
541500,True
541718,True
541747,True
541767,False
541773,True
541852,False
541867,False
541876,False
541929,False
541964,True
542195,False
542229,True
542240,False
542246,False
542407,False
542429,True
542442,False
542452,True
542454,False
542457,True
542458,False
542471,True
542491,False
542579,False
542815,False
542910,False
543263,False
543525,False
543578,True
543922,True
543986,False
544006,False
544024,False
544121,False
544127,True
544202,True
544518,False
544629,False
544807,True
544810,False
544848,False
544878,False
544886,True
544922,True
545030,False
545045,True
545055,False
545064,False
545097,False
545112,True
545189,True
545210,False
545238,True
545279,False
545283,True
545297,True
545455,False
545544,False
545643,False
545738,False
545779,False
546127,False
546159,False
546179,False
546328,False
546388,True
546772,True
546784,True
546861,True
546887,True
546906,False
547014,False
547020,False
547104,True
547983,True
548631,True
548632,False
548640,True
548641,True
548644,False
548646,True
548647,True
548660,True
548661,True
548690,False
548692,False
548693,False
548696,False
548700,False
548704,False
548712,True
548722,True
548734,False
548756,True
548758,False
548761,True
548763,True
548765,False
550149,False
550334,False
550421,True
550554,False
550557,False
550582,True
550616,False
550621,False
550666,False
550671,False
550673,False
550699,False
550711,False
550731,False
550818,False
550839,True
550866,True
550907,True
550911,True
550925,False
550944,False
551085,False
551167,True
551180,True
551282,True
551385,False
551427,True
551810,True
551843,False
551863,False
552090,True
552514,True
552527,False
552574,True
552608,False
552618,False
552648,False
552786,False
552795,True
552803,True
552987,False
553191,False
553285,False
553430,True
553433,False
553462,True
553486,False
553517,False
553576,False
553583,False
553594,False
553600,True
553611,False
553614,False
553626,False
553643,False
553727,True
553748,True
553776,True
553817,True
553821,True
553835,False
553854,True
553998,False
554078,True
554092,True
554194,True
554292,False
554333,False
554708,False
554740,False
554760,False
554983,True
555395,False
555407,True
555453,False
555495,False
555519,True
555529,False
555663,False
555671,True
555680,False
555861,False
556065,False
556159,False
556304,False
556307,False
556336,True
556360,False
556391,True
556450,False
556457,False
556468,True
556474,True
556485,False
556488,True
556500,True
556517,False
556601,True
556622,True
556650,True
556691,True
556695,True
556709,False
556728,False
556872,False
556952,True
556966,True
557068,False
557165,False
557206,True
557579,True
557611,False
557631,False
557852,True
558259,True
558271,False
558317,False
558359,False
558383,True
558393,False
558527,True
558535,True
558544,False
558957,False
559069,False
559249,False
559252,False
559291,True
559321,False
559329,False
559365,False
559473,False
559488,False
559498,True
559507,False
559539,False
559616,True
559637,True
559665,False
559706,True
559710,True
559724,True
559882,False
559970,True
560069,False
560164,False
560205,False
560554,True
560586,False
560606,True
560755,True
560815,True
561201,True
561213,True
561291,True
561317,False
561336,False
561445,False
561451,True
561537,True
561729,False
561862,True
561971,False
562146,True
562149,True
562188,False
562218,False
562224,False
562252,True
562324,True
562345,False
562358,False
562368,True
562377,True
562426,False
562445,True
562467,False
562584,True
562604,False
562673,True
562677,False
562691,True
562849,True
562938,False
563037,False
563132,False
563173,False
563516,False
563549,True
563569,False
563714,True
563775,False
564151,False
564163,False
564240,False
564266,True
564286,False
564394,True
564402,False
564485,True
564767,False
565407,True
566052,False
566076,False
566077,False
566085,False
566086,False
566089,True
566091,False
566092,True
566103,False
566104,False
566276,False
567911,True
568056,True
568352,True
568393,True
569031,False
569215,False
570252,False
570260,False
570748,True
570861,True
571042,True
571045,False
571084,True
571114,True
571122,False
571158,False
571266,False
571281,False
571291,False
571300,False
571332,True
571409,False
571430,True
571458,True
571499,False
571503,False
571517,True
571675,False
571763,True
571863,False
571958,False
571999,False
572348,False
572380,False
572400,False
572550,True
572610,False
572996,False
573008,False
573088,True
573114,True
573133,False
573242,True
573248,False
573334,False
573429,False
573460,False
573577,True
573731,True
573765,True
573828,True
573839,True
573869,True
573995,False
574015,False
574040,True
574082,True
574086,False
574100,True
574120,True
574122,False
574271,True
574353,False
574366,True
574471,False
574499,True
574623,False
574916,True
575022,False
575059,True
575079,False
575253,True
575319,True
575765,True
575777,True
575824,True
575855,True
575862,True
575873,False
575897,True
575908,True
576051,True
576060,True
576070,False
577060,False
577714,True
577715,False
577723,True
577724,True
577727,False
577729,True
577730,True
577743,False
577744,False
577773,False
577775,False
577776,True
577779,False
577783,False
577787,False
577795,True
577805,True
577817,False
577839,True
577841,True
577844,True
577846,True
577848,True
579244,True
579423,False
579509,False
579635,True
579637,False
579660,True
579692,False
579697,False
579741,False
579746,False
579748,False
579774,False
579786,True
579805,False
579896,False
579917,True
579944,True
579985,True
579989,False
580003,False
580022,True
580164,False
580247,True
580260,True
580362,True
580467,False
580509,False
580792,False
580893,False
580926,False
580946,True
581174,True
581604,False
581617,False
581664,False
581698,True
581708,False
581738,False
581877,False
581886,True
581894,False
582079,False
582237,False
582403,False
582419,True
582442,False
582506,False
582518,False
582549,True
582675,False
582696,True
582721,False
582762,False
582766,False
582780,True
582800,False
582802,False
582947,False
583030,False
583043,False
583146,False
583252,True
583296,False
583587,True
583691,False
583728,True
583748,True
583917,True
583982,False
584421,True
584433,True
584479,True
584510,False
584517,False
584528,False
584552,False
584563,False
584702,True
584711,True
584721,False
585101,True
585744,True
586390,False
586414,True
586415,True
586423,True
586424,True
586427,False
586429,False
586430,True
586441,True
586442,False
586615,False
587907,False
588086,False
588172,True
588298,True
588300,False
588323,True
588355,False
588360,True
588404,False
588409,False
588411,True
588437,False
588449,True
588468,True
588558,True
588579,True
588606,False
588647,True
588651,True
588665,False
588684,True
588825,False
588908,False
588921,True
589023,True
589127,True
589169,True
589452,False
589553,True
589586,True
589606,False
589833,True
590259,False
590272,True
590319,False
590353,False
590363,False
590393,False
590532,False
590541,True
590549,True
590917,False
591133,True
591162,True
591182,False
591188,True
591267,False
591282,False
591291,False
591343,True
591377,True
591606,True
591640,True
591651,False
591657,False
591724,True
591817,False
591839,False
591853,False
591874,True
591876,False
591879,True
591880,True
591927,True
591928,False
591948,False
592036,False
592272,False
592367,True
592718,False
592979,False
593030,True
593371,True
593435,False
593455,False
593472,True
593574,True
593648,True
593730,False
593762,False
593919,True
593995,False
594023,False
594046,False
594074,False
594202,False
594207,True
594209,False
594230,False
594255,False
594297,False
594301,False
594315,False
594337,True
594339,True
594488,False
594571,False
594584,True
594690,True
594718,True
594844,True
595126,True
595237,False
595274,False
595294,False
595471,True
595537,True
595909,False
595984,False
595996,True
596042,False
596088,False
596110,False
596120,False
596265,False
596274,True
596284,False
596474,False
596654,False
596740,True
596866,False
596868,True
596891,True
596923,True
596928,False
596972,True
596977,True
596979,True
597005,False
597017,True
597036,False
597127,True
597148,True
597175,True
597216,False
597220,True
597234,True
597253,False
597397,False
597480,False
597493,True
597595,True
597701,False
597743,False
598028,True
598130,False
598163,True
598183,False
598411,True
598841,True
598854,True
598901,False
598936,True
598946,True
598976,False
599115,True
599124,True
599132,True
599319,True
599530,True
599628,True
599779,True
599782,False
599813,True
599837,True
599868,False
599929,False
599937,False
599948,False
599954,True
599965,False
599968,True
599980,True
599997,False
600082,True
600103,True
600131,False
600172,True
600176,True
600191,False
600210,True
600354,False
600433,False
600447,True
600549,True
600646,False
600687,True
601056,False
601088,False
601108,False
601328,True
601733,True
601745,True
601791,True
601833,False
601857,False
601867,False
602001,False
602009,True
602018,False
602293,True
602422,True
602528,False
602697,True
602700,False
602737,True
602766,False
602772,False
602799,True
602870,False
602890,False
602903,False
602913,False
602922,False
602971,False
602990,False
603012,False
603172,True
603192,True
603261,False
603265,True
603279,True
603438,False
603527,True
603624,True
603718,False
603759,False
604097,False
604130,False
604150,False
604294,False
604355,True
604724,True
604735,True
604810,False
604835,True
604855,False
604962,False
604970,True
605053,True
605935,True
606588,False
606589,False
606597,False
606598,True
606601,False
606603,False
606604,False
606617,True
606618,False
606647,False
606649,False
606650,False
606653,False
606657,False
606661,False
606669,False
606679,False
606691,False
606713,False
606715,False
606718,False
606720,False
606722,True
608464,True
608612,False
608914,False
608955,True
609522,False
609754,False
610802,False
610810,False
611161,True
611290,True
611393,False
611562,False
611565,False
611602,True
611631,False
611637,False
611664,True
611734,False
611754,False
611767,False
611777,False
611786,False
611835,False
611854,False
611876,True
612088,False
612109,False
612178,True
612182,True
612196,True
612355,True
612443,False
612539,False
612633,False
612674,False
613010,False
613043,True
613063,False
613206,False
613267,True
613635,False
613646,True
613720,False
613745,False
613764,True
613870,True
613878,True
613961,False
614254,True
614491,True
614493,False
614523,True
614544,False
614549,False
614634,False
614653,False
614666,False
614673,False
614722,False
614761,True
615002,False
615037,True
615049,True
615053,False
615190,False
615211,True
615280,True
615298,True
615538,True
615631,True
616079,False
616266,False
616319,True
616671,False
616681,True
616749,False
616770,False
616788,False
616883,True
616891,True
616971,True
419064,False
419121,False
419585,False
419650,False
419790,True
419874,False
419911,False
420097,True
420331,False
420870,False
421176,False
421178,False
421888,False
422260,False
422404,False
422561,False
422707,False
422950,True
423008,False
423109,False
423209,False
423241,False
423384,False
423580,False
424010,False
424238,False
424935,False
425015,False
425338,False
425485,False
425587,False
425874,False
425936,False
426138,True
426174,False
426323,True
426523,True
426975,False
427220,False
427832,False
428312,False
428708,False
428718,False
429054,False
429104,False
429199,False
429289,True
429320,False
429619,False
430008,False
430206,False
430679,False
430919,False
431187,True
431254,True
431367,False
431401,False
431490,True
431532,True
431722,True
431806,False
431970,True
432544,False
432870,False
432872,True
433520,False
433999,False
434398,False
434406,False
434830,False
434879,False
435063,False
435093,False
435385,False
435957,False
436515,False
437000,False
437400,False
437408,False
437790,False
437839,False
438024,False
438054,True
438350,False
438933,False
439687,False
439788,True
440074,True
440365,True
440427,True
440640,True
440677,True
440839,True
441055,True
441538,False
441807,True
442540,False
442618,False
443094,False
443159,False
443381,False
443418,False
443602,True
443833,True
444369,False
444673,False
444675,False
445304,False
445778,True
446171,False
446179,True
446626,True
446675,False
446856,False
446886,True
447177,False
447748,False
448375,True
448749,True
448895,False
449054,False
449172,False
449414,True
449472,True
449574,False
449674,True
449708,True
449851,False
450048,True
450482,False
450713,True
451218,False
451458,False
451727,False
451794,False
451908,False
451942,False
452031,False
452073,False
452264,False
452348,False
452513,False
453088,True
453414,True
453416,False
454060,False
454536,True
454932,False
454940,False
455388,False
455437,False
455621,False
455651,False
455942,False
456514,False
457033,False
457082,True
457576,False
457642,True
457753,True
457786,False
457872,True
457912,True
458104,True
458193,False
458350,True
458907,False
459233,False
459235,True
460020,False
460099,False
460577,True
460641,False
460860,True
460897,False
461075,True
461302,True
461825,False
462121,True
462123,False
462741,False
463203,False
463592,False
463600,False
464055,False
464283,False
464313,True
464602,False
465913,False
466014,True
466300,True
466591,False
466653,True
466867,False
466904,True
467068,True
467284,True
467768,False
468039,True
468876,False
468988,False
469484,True
469545,True
469760,True
469797,True
469961,True
470183,True
470683,False
470964,True
471502,False
472007,True
472074,False
472187,False
472221,True
472309,True
472350,True
472540,True
472624,True
472788,True
473359,True
473685,True
473687,True
474453,False
474771,False
474889,False
474896,False
475160,False
475169,False
475666,False
475694,False
475916,False
475946,False
476234,False
477445,True
477523,True
477999,True
478063,False
478284,True
478321,True
478504,True
478733,True
479260,False
479559,True
479561,False
480384,False
480483,False
480807,True
481099,False
481161,True
481374,False
481411,True
481573,True
481788,True
482268,False
482537,True
483258,False
483338,False
483655,False
483801,False
483922,False
484207,False
484269,False
484472,True
484508,False
484657,False
484857,False
485309,False
485552,False
486163,False
486641,False
487033,False
487043,False
487382,True
487431,True
487525,False
487615,False
487645,True
487944,False
488328,False
488526,False
489232,False
489313,True
489791,False
489855,True
490073,False
490110,True
490288,False
490513,False
491034,False
491330,True
491332,False
491879,True
492380,False
492447,False
492560,False
492594,False
492682,False
492723,False
492912,False
492995,False
493157,True
493725,False
494051,False
494053,True
494810,False
494890,True
495211,False
495358,False
495479,True
495766,False
495828,False
496031,True
496067,True
496216,True
496416,False
496869,False
497113,True
497713,True
498197,False
498596,False
498604,True
499029,False
499078,True
499263,True
499293,True
499587,True
500167,False
500804,False
501185,False
501331,False
501490,True
501551,True
501793,True
501854,False
501957,True
502059,True
502093,True
502238,False
502437,True
502879,False
503117,False
503913,False
504023,False
504532,False
504594,True
504807,False
504844,False
505007,True
505224,True
505717,False
505987,True
506718,True
507039,False
507157,True
507164,False
507430,False
507439,False
507937,True
507965,True
508189,False
508219,True
508508,False
509559,True
509607,False
510107,True
510173,True
510285,False
510319,False
510405,True
510446,False
510638,False
510728,True
510887,True
511452,False
511781,True
511783,True
512450,True
512934,True
513338,False
513348,True
513651,True
513701,True
513796,False
513886,False
513917,False
514218,False
514610,True
514811,False
515325,False
515373,True
515872,False
515938,False
516050,False
516084,True
516170,False
516210,False
516402,False
516492,False
516651,False
517215,False
517544,False
517546,True
518313,False
518394,False
518719,False
518866,False
518966,False
519256,False
519318,False
519521,False
519557,False
519706,False
519907,False
520363,False
520612,False
521177,False
521226,False
521721,False
521787,False
521899,False
521932,False
522018,False
522058,True
522250,True
522340,False
522498,True
523057,False
523384,False
523386,True
524048,False
524531,False
524932,False
524942,True
525274,True
525324,False
525419,False
525509,True
525540,True
525841,False
526231,False
526431,False
526946,False
526994,False
527491,False
527557,False
527669,False
527703,False
527789,False
527829,True
528021,False
528111,False
528270,True
528832,False
529160,False
529162,True
529810,False
530291,False
530690,False
530698,False
531124,False
531173,False
531357,False
531387,False
531681,False
532260,False
532892,False
533271,False
533417,False
533576,False
533648,False
533891,False
533950,False
534053,False
534155,True
534189,False
534333,False
534533,False
534971,False
535206,False
536002,False
536113,False
536624,False
536686,False
536899,False
536936,False
537099,False
537320,False
537815,False
538087,False
538779,False
539157,False
539302,False
539461,False
539537,False
539780,False
539838,False
539940,False
540040,False
540074,False
540218,True
540416,False
540852,False
541085,False
541750,False
542126,False
542272,False
542430,False
542507,False
542749,False
542807,False
542909,False
543009,False
543043,False
543187,False
543385,True
543821,False
544053,False
544852,True
544964,False
545474,True
545536,False
545750,False
545787,False
545951,True
546172,False
546669,True
546941,False
547545,False
548004,False
548389,False
548397,False
548854,False
549081,False
549111,False
549400,False
550585,False
550642,False
551106,True
551172,False
551313,True
551397,False
551435,False
551622,True
551856,True
552399,False
552705,False
552707,False
553465,False
553543,False
554019,False
554083,True
554304,False
554341,False
554524,False
554753,False
555284,False
555584,False
555586,False
556339,False
556417,False
556893,False
556957,True
557177,False
557214,False
557395,True
557624,True
558150,False
558448,False
558450,False
559295,False
559407,False
559901,True
559962,False
560176,False
560213,True
560377,False
560599,False
561096,False
561371,False
562192,True
562293,False
562578,True
562868,False
562930,True
563144,False
563181,False
563346,False
563562,True
564048,False
564319,False
564943,False
565428,False
565829,False
565837,False
566220,False
566269,False
566454,False
566484,False
566781,True
567366,False
567938,False
568417,False
568816,False
568826,False
569158,False
569208,False
569303,False
569393,False
569424,True
569724,False
570113,False
570313,False
571088,False
571200,False
571694,False
571755,False
571970,False
572007,False
572171,False
572393,False
